site_code,Date,DT_round,SampleType,time_mst,chla_volume_ml,do_mgl,cond_ms_cm,temp_c,visit_comments
CBRI,2024-05-23,2024-05-23T17:15:00Z,NORM,10:15:00,1000,8.2,73.81,3.1,Clear skys and warm. Low turbidity. Sensor pulled and cleaned.  Will filter samples in lab.
BMD,2024-05-23,2024-05-23T17:30:00Z,NORM,10:30:00,1000,7.52,66.21,6.1,Clear skys and warm. Sampled from second pool behind concrete bar. Will filter in lab
BRNR,2024-05-23,2024-05-23T17:45:00Z,NORM,10:45:00,1000,7.59,63.7,7,"Clear skies, warm, medium wind. Low turbidity. Will filter in lab"
CBRR,2024-05-23,2024-05-23T18:15:00Z,NORM,11:15:00,1000,7.92,57.71,4.3,Very windy and cloudy. Water not frozen anymore and reservoir is quite lowFiltered in lab.
CHD,2024-05-23,2024-05-23T18:45:00Z,NORM,11:45:00,1000,8.08,57.29,3.8,"Cloudy day, higher flows, not much visible benthic algae"
PENN,2024-05-28,2024-05-28T15:15:00Z,NORM,08:15:00,1000,8.68,29.74,2.5,"Water samples taken, vu link updated (5-28), chlor-a filtered on site. Warm morning, clear skies, low turbidity. Actual cond fixed itself when starting new log. Turb 12 at deployment, may just be mixing when deploying. No other issues."
SFM,2024-05-28,2024-05-28T16:15:00Z,NORM,09:15:00,1000,7.81,37.83,7.2,Cleaned sonde after noticing high chla values on livestream. Cleaned a bit of gunk off sensor particularly on the bottom side. Re started log and deployed sonde. Sampled downstream and filtered in lab
LBEA,2024-05-28,2024-05-28T16:45:00Z,NORM,09:45:00,1000,7.96,50.54,7.2,Sunny. Water much clearer. Updated vulink software. Filtered in field.
JOEI,2024-05-28,2024-05-28T18:15:00Z,NORM,11:15:00,1000,7.76,63.64,3.3,Snow melted significantly at site. Values from sonde looked good Turb at around 4NTU. filtered in lab
JOEI,2024-05-28,2024-05-28T18:15:00Z,BLANK,11:15:00,1000,7.76,63.64,3.3,Snow melted significantly at site. Values from sonde looked good Turb at around 4NTU. filtered in lab
CBRI,2024-05-28,2024-05-28T19:00:00Z,NORM,12:00:00,1000,7.9,55.54,5.7,"Warm weather, clear skies, very low turbidity. Samples taken and vulink downloaded. Will filter in lab."
CHD,2024-05-28,2024-05-28T19:15:00Z,NORM,12:15:00,1000,7.88,55.12,6.3,"Samples taken, vulink data downloaded and batteries replaced. Clear skies, warm day, low turbidity, high flow velocity. Will filter in lab."
PFAL,2024-05-28,2024-05-28T20:00:00Z,NORM,13:00:00,1000,8.23,37.74,7,"Water sampled, vulink downloaded and cleaned. Clear skies, warm weather, low turbidity. Will filter in lab"
PBR,2024-05-28,2024-05-28T20:45:00Z,NORM,13:45:00,950,7.92,42.93,9.2,"Water samples at 1445. Mostly clear skies, warm weather, low to medium turbidity. Will sample in lab"
PMAN,2024-05-28,2024-05-28T21:30:00Z,NORM,14:30:00,1000,8.03,44.6,11.4,"Filter in lab. Water somewhat turbid, flows about the same as last week"
PBD,2024-05-28,2024-05-28T21:45:00Z,NORM,14:45:00,1000,53.08,7.98,12.3,"Cleaned sensor as the fDom readings did not seem correct. Large bugs in housing with various debris. Cleaned sonde and housing. Swapped batteries for rechargeables. Started new logs and readings looked better. Samples taken, will filter in lab. Warm weather, clear skies, medium-high turbidity."
ARCHERY,2024-05-29,2024-05-29T16:00:00Z,NORM,09:00:00,900,7.72,148.4,12.8,Probe had to be closer to the shore bc water was flowing fast
BOXCREEK,2024-05-29,2024-05-29T16:30:00Z,NORM,09:30:00,1000,7.9,1829,15.1,Sampled from gauge
SPRINGCREEK,2024-05-29,2024-05-29T17:00:00Z,NORM,10:00:00,650,6.49,636.3,17,NA
LINCOLN,2024-05-29,2024-05-29T17:30:00Z,NORM,10:30:00,1000,7.76,134.5,13.2,Moved a chunk of debris out of the way
CHD,2024-05-30,2024-05-30T16:00:00Z,NORM,09:00:00,1000,8.05,56.47,5.3,"Clear skies, warm weather. Just samples today, low turbidity. Will filter in lab"
JWC,2024-05-30,2024-05-30T16:30:00Z,NORM,09:30:00,1000,8.02,57.49,6.4,"Clear skies, warm weather, low turbidity. Filtered in lab"
PFAL,2024-05-30,2024-05-30T16:45:00Z,NORM,09:45:00,1000,8.91,36.53,3.9,"Water samples. Clear skies and warm weather. Low water turbidity, medium-high flow rate. Will filter in lab"
PJW,2024-05-30,2024-05-30T16:45:00Z,NORM,09:45:00,1000,8.88,29.17,2.6,"Clear skies, warm weather, low turbidity. Filtered in lab"
PBR,2024-05-30,2024-05-30T17:30:00Z,NORM,10:30:00,1000,8.48,39.63,6.6,"Water samples. Clear skies, warm weather, low turbidity. Will filter in lab"
SFM,2024-05-30,2024-05-30T18:00:00Z,NORM,11:00:00,1000,7.85,36.73,8.6,"Clear skies, warm weather, low turbidity. Will filter in lab"
LBEA,2024-05-30,2024-05-30T18:15:00Z,NORM,11:15:00,1000,7.62,49.4,9.4,"Clear skies, warm weather, very low turbidity. Will filter in lab. DUPLICATE TAKEN"
LBEA,2024-05-30,2024-05-30T18:15:00Z,DUPLICATE,11:15:00,1000,7.62,49.4,9.4,"Clear skies, warm weather, very low turbidity. Will filter in lab. DUPLICATE TAKEN"
PSF,2024-05-30,2024-05-30T19:00:00Z,NORM,12:00:00,1000,8.1,83.22,9,"Samples taken. Clear skies, warm weather, low turbidity. Will filter in lab"
PMAN,2024-05-30,2024-05-30T19:30:00Z,NORM,12:30:00,1000,8.26,43.04,10.2,"Clear skies, warm weather, low turbidity. Filtered in lab"
PNF,2024-05-30,2024-05-30T19:45:00Z,NORM,12:45:00,1000,8.21,42.98,10.6,"Clear skies, warm weather, low turbidity. Filtered in lab"
PBD,2024-05-30,2024-05-30T20:00:00Z,NORM,13:00:00,1000,7.95,106.5,11.9,"Clear skies, warm weather, low turbidity. Filtered in lab"
LNGR,2024-06-04,2024-06-04T15:45:00Z,NORM,08:45:00,1000,7.46,43.61,2.5,Still ice on reservoir. Outflow running. Rained night before. Cloudy. Filtered in lab
LNGO,2024-06-04,2024-06-04T16:00:00Z,NORM,09:00:00,1000,8.29,96.65,2,Cloudy. Ice free. Filtered in lab
ARCHERY,2024-06-04,2024-06-04T16:15:00Z,NORM,09:15:00,1000,NA,NA,NA,"Dropped one of the sensors (I think the CSU) one. It just fell over from standing, but it hit the bottom of the Vu link. No damage as far as I could tell. Probe was being used in upper."
BOXCREEK,2024-06-04,2024-06-04T16:15:00Z,NORM,09:15:00,1000,NA,NA,NA,Handheld probe used in Upper. Filtered in lab
PTRR,2024-06-04,2024-06-04T16:45:00Z,NORM,09:45:00,1000,7.53,28.82,7.6,Cloudy. Rained before site visit. Filtered in lab. Handheld probe taking a while to stabilize on cond.
PTRR,2024-06-04,2024-06-04T16:45:00Z,DUPLICATE,09:45:00,1000,7.53,28.82,7.6,Cloudy. Rained before site visit. Filtered in lab. Handheld probe taking a while to stabilize on cond.
PTRO,2024-06-04,2024-06-04T17:00:00Z,NORM,10:00:00,1000,7.76,116.2,6,Essentially no flow. Some benthic algae. Cloudy filtered in lab
SPRINGCREEK,2024-06-04,2024-06-04T17:30:00Z,NORM,10:30:00,750,NA,NA,NA,Probe was being used in upper.
JOEI,2024-06-04,2024-06-04T18:00:00Z,NORM,11:00:00,1000,8.32,44.08,2.1,Set up stage plate. Cleaned sonde and downloaded log. Had communication issues with vulink but was resolved by taking batteries out and putting em back in. Turb a lil high on deployment but water is quite fast and high. chla also quite high even  after cleaning. Cloudy and windy. Filtered in the lab
LINCOLN,2024-06-04,2024-06-04T18:15:00Z,NORM,11:15:00,1000,NA,NA,NA,Probe was being used in upper.
JOER,2024-06-04,2024-06-04T18:45:00Z,NORM,11:45:00,1000,8.02,52.17,2.1,"First sample at JOER of the season.  Sampled on river left near parking area. Iced around the main body of the lake, however, there about a 5 meter perimeter that’s exposed. Clear skies, warmer weather, high winds, low turbidity. Will filter in lab."
CBRI,2024-06-04,2024-06-04T19:00:00Z,NORM,12:00:00,1000,8.15,50.1,4,Cleaned sonde and downloaded logs. Bit of gravel in the sensor but not too bad. Water much higher (2.4 vs1.7 ft) and more turbid (10 NTU). Did not set up stage plate due to high flows. Cond struggled to stabilize on handheld probe but generally agreed with the sonde
BMD,2024-06-04,2024-06-04T19:15:00Z,NORM,12:15:00,1000,7.27,59.51,7.5,"Clear skies mid day, higher winds, warm temps. Low water turbidity and flow. Will filter in lab"
BRNR,2024-06-04,2024-06-04T19:30:00Z,NORM,12:30:00,750,7.84,58.59,11.4,"Clear skies, warm weather, medium-high winds. Low turbidity. Will filter in lab."
CBRR,2024-06-04,2024-06-04T19:45:00Z,NORM,12:45:00,1000,8.48,52.44,9.7,"Clear skies, warm weather, medium winds at time of sampling. All ice has melted from reservoir, low turbidity. Will filter in lab"
CHD,2024-06-04,2024-06-04T20:00:00Z,NORM,13:00:00,1000,7.65,52.23,8,"Cleaned sonde and downloaded logs. Flows a bit higher and Chla was also a bit higher. Chla high on initial log, cleaned more and it agreed more with the pre clean levels. Turb still quite low. Sunny. Filtered in lab."
JOEI,2024-06-06,2024-06-06T15:00:00Z,NORM,08:00:00,1000,7.81,41.2,2.3,No stable cond. decent snowpack still. Certainly decreasing.
CBRI,2024-06-06,2024-06-06T15:30:00Z,NORM,08:30:00,1000,8.44,54.38,3,Clear skies and warm. High turbidity than last visit. Will filter in lab
CHD,2024-06-06,2024-06-06T15:45:00Z,NORM,08:45:00,1000,8.04,48.37,6.4,"Clear skies and warm weather. Pretty high flows today, a little more turbid than last visit. Will filter in lab"
PFAL,2024-06-06,2024-06-06T16:15:00Z,NORM,09:15:00,1000,8.77,34.09,5.2,"Clear skies, warm weather. Higher turbidity and flows today. Aquatoll was cleaned and logs downloaded, all working well. Salinity, Density, TDS, Resistivity, and o2 partial pressure were NOT selected upon new log as per new procedure. Will filter in lab"
PBR,2024-06-06,2024-06-06T16:45:00Z,NORM,09:45:00,900,8.34,34.9,7.5,Na
LBEA,2024-06-06,2024-06-06T17:30:00Z,NORM,10:30:00,1000,7.58,39.66,9.9,"Clear skies and warm weather. Higher turbidity than last visit. Logs downloaded and new one started. All option except salinity, density, tds, and reistivity were selected as per new procedure. Will filter in lab"
SFM,2024-06-06,2024-06-06T17:45:00Z,NORM,10:45:00,1000,7.71,25.84,9,"Clear skies, warm weather, higher turbidity than last visit. Will filter in lab"
PENN,2024-06-06,2024-06-06T18:30:00Z,NORM,11:30:00,1000,7.86,21.72,7.6,"All sensors looking good. Clear skies and warm weather, higher turbidity than last visit. Will filter in lab"
PMAN,2024-06-06,2024-06-06T20:15:00Z,NORM,13:15:00,650,8.04,35.12,11.4,"High flows, mucky water."
PBD,2024-06-06,2024-06-06T20:30:00Z,NORM,13:30:00,550,7.88,42.5,12.1,High flows. Andrew fell in but he’s okay. Very mucky. Hard to filter.
COMI,2024-06-10,2024-06-10T14:30:00Z,NORM,07:30:00,1000,8.31,18.47,3.7,Flows much higher than previous visit. Sunny day. Filtered in the lab
COMR,2024-06-10,2024-06-10T15:00:00Z,NORM,08:00:00,1000,7.44,27.34,10.3,"Sampled on dam L of gate by 10 m. Sunny, some wind, much higher flows/res level. Filtered in the lab"
COMO,2024-06-10,2024-06-10T15:30:00Z,NORM,08:30:00,750,7.23,27.96,9.4,"Clear skies and warm weather. Practically all the snow has melted since last visit, higher flows and low turbidity. Will filter in lab. Having difficulty with cond stabilizing. Will stabilize for a moment then resets."
HORI,2024-06-10,2024-06-10T15:30:00Z,NORM,08:30:00,1000,8.48,15.76,3.2,Higher flows. Some suspended sediments. Filtered in the lab
HORO,2024-06-10,2024-06-10T16:00:00Z,NORM,09:00:00,1000,7.41,24.48,7.5,"Cloudy skies and warm weather. No snow, very low turbidity and flows. Fist time sampling this outflow this season, will filter in lab"
HORR,2024-06-10,2024-06-10T16:00:00Z,NORM,09:00:00,750,7.34,28.78,13.6,Sunny. Water is much higher and a bit turbid. Filtered in lab
BEAV,2024-06-10,2024-06-10T16:30:00Z,NORM,09:30:00,1000,7.39,25.74,8.8,"Sunny-cloudy skies, warm weather. Higher flows and turbidity than last visit. Conductivity was having difficulty stabilizing but ultimately did after resetting it a few times. Will filter in lab."
PENN,2024-06-10,2024-06-10T17:15:00Z,NORM,10:15:00,1000,7.93,21.23,6.6,Higher flows. Sunny. Filtered in the lab
SFM,2024-06-10,2024-06-10T18:00:00Z,NORM,11:00:00,1000,7.57,24.43,9.4,"Sunny, water higher a but more turbid and had some greenness to it. Filtered in the lab"
LBEA,2024-06-10,2024-06-10T18:30:00Z,NORM,11:30:00,1000,7.35,35.55,11.3,Some algae on sensor housing. Sunny lower flows. Not too turbid. Filtered in the lab
ARCHERY,2024-06-11,2024-06-11T15:45:00Z,NORM,08:45:00,900,7.66,87.62,13.5,Na
BOXCREEK,2024-06-11,2024-06-11T16:15:00Z,NORM,09:15:00,950,7.82,1856,15.8,Sampled from west side because there were two bull snakes.
SPRINGCREEK,2024-06-11,2024-06-11T16:45:00Z,NORM,09:45:00,550,6.1,293.1,18.1,"Vulink not uploading data. Visit connect to sonde was at 1059. Added twist tie to sonde housing lock. Vulink wouldn’t even turn on and stay lit up, so I took batteries (fancy purple ones) out and waited. Didn’t work, so put new batteries in (black non rechargeable). Took a minute, but eventually connected to VuSitu. Downloaded log and started a new one. The sonde may have left the water a few times while the log was running (test upload showed negative depth at first, but then next 15 min it said 1.5ft). In order to check depth, had to disconnect and reconnect to sonde so there is a small blip of logging, likely. Greased sonde housing up. Hit sonde housing with lock because couldn’t get it open for a minute."
LINCOLN,2024-06-11,2024-06-11T18:30:00Z,NORM,11:30:00,1000,7.65,52.26,14.2,"Removed housing debris by chucking it across the river. None seemed to be impacting the sonde, but it looked like it might become problematic."
JOEI,2024-06-12,2024-06-12T16:15:00Z,NORM,09:15:00,1000,8.03,36.57,4.6,"Flows very high, needed boots to get to sonde. Conductivity fluctuated from unstabilized to nominal so restored calib defaults on conductivity (and chl-a because readings were pretty high (reading in the 2 range)). That didn’t work for conductivity, so took sensor out and dried off the inside. That worked. Water had a higher amount of sediment than usual. Changed batteries."
CBRI,2024-06-12,2024-06-12T18:00:00Z,NORM,11:00:00,1000,7.97,43.37,5.8,"Changed batteries. FDOM stabilized on at 15.4, measurement out of range. Conductivity measurement out of range as well. Restored calibration default for conductivity, didn’t work. Dried off inside of sensor instead, that worked. High flows, rock stuck inside restrictor. Noticeable sediment on sonde."
CHD,2024-06-12,2024-06-12T19:45:00Z,NORM,12:45:00,1000,7.85,40.23,7.8,"Conductivity not calibrated because ran out of fluid, everything else calibrated with minimal DI because DI was running low. High flows. Barriers replaced on vu and troll, but the aqua troll reading 57% even after replacing with new batteries. No Kim wipes for filter tower."
PFAL,2024-06-12,2024-06-12T21:15:00Z,NORM,14:15:00,1000,7.85,30.88,10,No conductivity calib because ran out of solution. Rinsed with little DI because running out of that. Batteries changed. High flows. No Kim wipes for filter tower.
PBR,2024-06-12,2024-06-12T22:15:00Z,NORM,15:15:00,750,7.33,34.19,12.3,High flows
PMAN,2024-06-12,2024-06-12T23:00:00Z,NORM,16:00:00,1000,7.53,34.13,13.9,"Cloudy skies and warm. Pretty high flows today, medium turbidity. Will filter in lab"
PENN,2024-06-13,2024-06-13T16:30:00Z,NORM,09:30:00,1000,8.07,20.92,6.6,"Batteries replaced, couldn’t get above 53% even with putting in one time use batteries. Flows high, water super clear. Easy calibration."
SFM,2024-06-13,2024-06-13T17:30:00Z,NORM,10:30:00,1000,7.53,23.43,10.1,"Sensor faces were extremely dirty. Changed batteries on troll, alkaline batteries read in 90s, but rechargeable batteries are being read in the 50s. Dropped chl-a filter on dirt ground (picked up w tweezers), but nothing got on it. Some connection issues with the adaptor thing. FDOM out of range at 11.997, restored calib defaults and dried off (neither action was necessary, but precautionary)."
LBEA,2024-06-13,2024-06-13T19:00:00Z,NORM,12:00:00,1000,7.01,33.31,13.4,"An aquatic plant was stuck inside the restrictor, so turbidity was like 400 (should be like 10-20). Calibrations went well. Chla filter was ripping easily during folding, but not during filtering it seemed."
PMAN,2024-06-13,2024-06-13T20:30:00Z,NORM,13:30:00,1000,7.84,32.32,13.1,"Duplicate taken. Very hot day, 92°+, clear skies, low-medium turbidity. Will filter in lab."
PMAN,2024-06-13,2024-06-13T20:30:00Z,DUPLICATE,13:30:00,1000,7.84,32.32,13.1,"Duplicate taken. Very hot day, 92°+, clear skies, low-medium turbidity. Will filter in lab."
PBD,2024-06-13,2024-06-13T20:45:00Z,NORM,13:45:00,1000,7.67,41.34,14.1,"Rechargeable batteries only got to 71%. Conductivity fluctuated between nominal and unstabilized. Dried off sensor. Restored calib default for conductivity, that worked after small fluctuation. Dirty sensor with worms everywhere including sensor faces. Come with brush next time because sonde was so gross.

Some reconnected at one point and a log started, so perhaps a bad data point?"
ARCHERY,2024-06-14,2024-06-14T15:45:00Z,NORM,08:45:00,NA,7.18,NA,16,"Just cleaning because turb had the upwards trend. No worms, removed caps. Sonde faces were gross, had the weird pollen looking sediment streaks on faces. Everything went back to normal after."
BOXCREEK,2024-06-14,2024-06-14T17:45:00Z,NORM,10:45:00,1000,8.33,1784,16.9,No snakes
SPRINGCREEK,2024-06-14,2024-06-14T19:15:00Z,NORM,12:15:00,500,5.14,298.7,20.5,"Very bubbly water...DO was super low on the probe. Barely filtered 500, was going really slowly."
LINCOLN,2024-06-14,2024-06-14T19:45:00Z,NORM,12:45:00,1000,7.31,49.47,16.2,No more debris on housing
LNGR,2024-06-18,2024-06-18T15:15:00Z,NORM,08:15:00,1000,7.21,38.72,7.4,"High level in reservoir. Very chilly, currently air temp at 44F. Slightly cloudy."
LINCOLN,2024-06-18,2024-06-18T15:45:00Z,NORM,08:45:00,1000,NA,NA,NA,"Flows lower, water clearer. No handheld probe. Filtered in lab"
LNGO,2024-06-18,2024-06-18T15:45:00Z,NORM,08:45:00,1000,7.5,39.53,7.4,"Baby moose and mom, high flows."
PBD,2024-06-18,2024-06-18T16:45:00Z,NORM,09:45:00,1000,NA,NA,NA,Sunny and cool day. Water not too turbid. Filtered in lab
PTRR,2024-06-18,2024-06-18T16:45:00Z,NORM,09:45:00,1000,7.31,25.67,14.4,Not super high level. Warmer than chambers. Saw two more moose along the way driving.
PTRO,2024-06-18,2024-06-18T17:00:00Z,NORM,10:00:00,1000,6.46,26.82,13.8,Higher flows than last time. Whistling/siren noise coming from top? Kind of like when you blow air into a glass bottle.
JOEI,2024-06-18,2024-06-18T17:45:00Z,NORM,10:45:00,1000,7.82,41.51,4.9,Clear skies and warm-ish. Low turbidity. Snow is nearly entirely melted. Stage plate looks good. Will filter in lab.
JOER,2024-06-18,2024-06-18T18:15:00Z,NORM,11:15:00,1000,7.68,NA,7.2,Water level much higher. No ice.
CBRI,2024-06-18,2024-06-18T18:30:00Z,NORM,11:30:00,950,7.76,42.9,6.5,"Similar flow levels. Slightly lower. TDS was missing, only not labeled bottle was assigned to it."
BMD,2024-06-18,2024-06-18T18:45:00Z,NORM,11:45:00,1000,7,60.2,8.2,"Water pretty gross, stagnant on the “upstream” side."
BMD,2024-06-18,2024-06-18T18:45:00Z,DUPLICATE,11:45:00,950,7,60.2,8.2,"Water pretty gross, stagnant on the “upstream” side."
BRNR,2024-06-18,2024-06-18T19:00:00Z,NORM,12:00:00,750,6.65,59.39,16.2,Same water level. Sunny. Water is pretty clear.
CBRR,2024-06-18,2024-06-18T19:30:00Z,NORM,12:30:00,900,8.31,39.68,10.6,"Water level about the same. 250 bottle opened up in cooler during transport, used tss bottle to recover it. There’s about 400mL of tss water left."
CHD,2024-06-18,2024-06-18T19:45:00Z,NORM,12:45:00,1000,7.38,39.97,9.8,"Clear skies and warm. Medium to higher flows on the outflow today, low-medium turbidity. Will filter in lab."
BOXCREEK,2024-06-20,2024-06-20T16:45:00Z,NORM,09:45:00,750,8.29,5.466,15.6,"Sensor was cleaned and calibrated. Batteries were not changed. No issues with sensor readings. Housing had ~10lbs of debris and vegetation on the exterior that was removed. Interior was not very dirty. Samples taken, filtered in field. Site is not very accessible anymore as vegetation is very tall and dense, came across 2 snakes in the veg."
ARCHERY,2024-06-20,2024-06-20T17:30:00Z,NORM,10:30:00,750,7.11,7.294,16.9,"Sensor housing and sonde were pretty clean despite a high turbidity. Cleaned and calibrated sondes, no apparent issues with either. We are leaving the caps off both CSU and CU sondes. Clear skies and warm/hot, high turbidity. Samples gathered, filtered in field."
SPRINGCREEK,2024-06-20,2024-06-20T22:00:00Z,NORM,15:00:00,750,6.96,271.1,19.1,"Water samples collected. Cloudy skies, warm, fresh after a 30 minute rain. Medium turbidity. Conductivity is growing increasingly difficult to measure with probe, likes to read 0s, eventually god a read after playing around with it. Will filter in lab 
"
LINCOLN,2024-06-20,2024-06-20T22:30:00Z,NORM,15:30:00,1000,7.18,60.37,17.3,Flows a lot lower than last visit. Cloudy. About to rain.
JOEI,2024-06-21,2024-06-21T15:30:00Z,NORM,08:30:00,1000,7.95,43.14,4.9,"Downloaded logs, cleaned sensor and redeployed with new log. Chla went back down to reasonable levels (.04) but oscillates between that and .1. 
Sampled down stream"
CBRI,2024-06-21,2024-06-21T16:00:00Z,NORM,09:00:00,1000,7.86,44.16,6.1,"Downloaded log, cleaned and calibrated Cond(not done on last visit) redeployed and values looked good. Turb lower than last week."
CHD,2024-06-21,2024-06-21T16:30:00Z,NORM,09:30:00,1000,7.63,40.63,8.3,"Downloaded logs and cleaned sensor. Flows still high. Values seemed normal for site, Chla quite low"
PFAL,2024-06-21,2024-06-21T17:00:00Z,NORM,10:00:00,NA,7.92,34.08,9.5,Clear skies and warm. Medium-low water turbidity. Sensor cleaned and logs downloaded. Will filter in lab
PBR,2024-06-21,2024-06-21T17:45:00Z,NORM,10:45:00,NA,7.65,36.57,11.5,"Clear skies and warm, medium turbidity. Will filter in lab."
PENN,2024-06-21,2024-06-21T18:45:00Z,NORM,11:45:00,1000,7.51,23.16,9.4,"All sensor data looking realistic with current conditions. Samples taken, low turbidity. Clear skies and warm. Will filter in lab."
SFM,2024-06-21,2024-06-21T19:30:00Z,NORM,12:30:00,1000,7.07,24.39,13,"Sunny, storm incoming. Benthic algae on rocks, little to none on housing.  Filtered in lab"
LBEA,2024-06-21,2024-06-21T19:45:00Z,NORM,12:45:00,NA,6.75,35.28,14.7,"Cleaned sensor and redeployed, values looked good on removal. FDOM a bit higher after deployment. Flows lower. 

Low turbidity, cloudy skies and warm"
PMAN,2024-06-21,2024-06-21T20:45:00Z,NORM,13:45:00,1000,7.63,36.5,13.9,Sunny. Small rain before site visit. Low turb. Filtered in lab
PBD,2024-06-21,2024-06-21T21:15:00Z,NORM,14:15:00,1000,7.44,42.55,15.1,Sunny. Suspended sediment present in water. Flows a bit lower. Filtered in lab
CHD,2024-06-24,2024-06-24T16:00:00Z,NORM,09:00:00,750,7.14,37.94,11.8,"Sunny, high flows. Clear water."
JWC,2024-06-24,2024-06-24T16:30:00Z,NORM,09:30:00,750,7.01,39.26,11.8,"Clear skies and hot, medium turbidity, pretty high flows. Probe is still having conductivity reading issues. Was not giving an accurate reading, reading very close to 0. Will filter in lab"
PFAL,2024-06-24,2024-06-24T16:45:00Z,NORM,09:45:00,1000,7.85,NA,9.6,"High flows, clear water. Will filter in lab. Probe used in slower moving water for conductivity."
PJW,2024-06-24,2024-06-24T16:45:00Z,NORM,09:45:00,1000,7.99,NA,8.3,"Clear skies, clear water. Sunny. Had to use probe in slower part of river for conductivity, but still flowing area. Will filter in lab."
PBR,2024-06-24,2024-06-24T17:15:00Z,NORM,10:15:00,1000,7.57,NA,12,Flows are a bit lower. Filtering in lab.
SFM,2024-06-24,2024-06-24T18:00:00Z,NORM,11:00:00,1000,7.19,NA,12.3,Lower flows. Will filter in lab.
PSF,2024-06-24,2024-06-24T18:45:00Z,NORM,11:45:00,990,7.32,NA,14,Lower flows. Clear water. Will filter in lab
PMAN,2024-06-24,2024-06-24T19:15:00Z,NORM,12:15:00,1000,7.49,NA,14.7,"Much lower flows, stairs didn’t go into the water. Filtering in lab. Looking stormy"
PNF,2024-06-24,2024-06-24T19:30:00Z,NORM,12:30:00,950,7.53,NA,14.6,Similar flows. Bit turbid. Filtering in lab.
PBD,2024-06-24,2024-06-24T19:45:00Z,NORM,12:45:00,1000,7.38,NA,15.1,"Turbid water, high flows still. Filtering in lab."
LINCOLN,2024-06-25,2024-06-25T13:45:00Z,NORM,06:45:00,1000,7.42,NA,14.8,Early morning. Lower flows but still in high flow housing. Filtered in lab
SPRINGCREEK,2024-06-25,2024-06-25T14:15:00Z,NORM,07:15:00,750,5.99,NA,16.9,Flows higher. DO low on probe. Early morning. Filtered in the lab
BOXCREEK,2024-06-25,2024-06-25T15:15:00Z,NORM,08:15:00,NA,7.12,NA,14.9,Sampled by gauge. Filtered in lab
ARCHERY,2024-06-25,2024-06-25T15:30:00Z,NORM,08:30:00,1000,7.04,NA,16.3,Sampled from bank by bridge. Sunny lower flows. Filtered in lab
PENN,2024-06-26,2024-06-26T16:00:00Z,NORM,09:00:00,1000,7.82,NA,7.8,Flows starting to decrease. Water is UBER clear. Sonde clean and perfect.
SFM,2024-06-26,2024-06-26T16:45:00Z,NORM,09:45:00,1000,7.34,NA,11,"Clear skies and hot. Samples taken, lower turbidity than previous visit. Will filter in lab"
LBEA,2024-06-26,2024-06-26T17:00:00Z,NORM,10:00:00,1000,7.31,NA,11.5,"Same flows, fast flowing. Clear water. Supposed to bring brush to clean housing but we forgot, Andrew took stick and cleaned outside. Sensor looked clean though."
PMAN,2024-06-26,2024-06-26T18:00:00Z,NORM,11:00:00,1000,7.55,NA,14.6,Flows down. Water clearing up.
PBD,2024-06-26,2024-06-26T18:15:00Z,NORM,11:15:00,1000,7.42,NA,15.8,"Flows still high. Water still gross, glistens from sediment. Filtering in lab."
COMI,2024-06-28,2024-06-28T14:45:00Z,NORM,07:45:00,1000,7.73,NA,6.6,"Same flow level, clear water. Insanely windy. Filtering in lab."
COMR,2024-06-28,2024-06-28T15:15:00Z,NORM,08:15:00,750,6.82,NA,12.1,"Same level, insane winds. Filtering in lab. Sunny."
HORI,2024-06-28,2024-06-28T15:45:00Z,NORM,08:45:00,990,7.94,NA,5.9,"Water samples. Clear skies, warm, and extremely windy. Conductivity was reading 270 first time around, after reset it read ~30 which is the one I went down with. Crystal clear water. Will filter in lab. PHOTOS READ COMO, incorrect."
COMO,2024-06-28,2024-06-28T16:00:00Z,NORM,09:00:00,1000,6.61,NA,11.6,"Lost pictures apparently. Clear skies and warm, extremely windy. Water level on the outflow is the same as it was since the last visit, low turbidity. Will filter in lab"
HORO,2024-06-28,2024-06-28T16:15:00Z,NORM,09:15:00,1000,6.96,NA,8.5,Same water levels. Less turbid than HORR. Filtering in lab.
HORR,2024-06-28,2024-06-28T16:15:00Z,NORM,09:15:00,1000,6.81,NA,14.3,Water level up 3ft. Kind of turbid water. Filtering in lab.
BEAV,2024-06-28,2024-06-28T17:00:00Z,NORM,10:00:00,1000,6.97,NA,11.6,Clear skies and warm. Medium turbidity. Will filter in lab
PENN,2024-06-28,2024-06-28T17:30:00Z,NORM,10:30:00,NA,7.51,NA,8.7,"Cloudy skies and warm. Water is crystal clear, will filter in lab"
SFM,2024-06-28,2024-06-28T18:15:00Z,NORM,11:15:00,1000,7.15,NA,12.3,"Duplicate taken. Cloudy skies and warm, low turbidity. Will filter in lab."
SFM,2024-06-28,2024-06-28T18:15:00Z,DUPLICATE,11:15:00,1000,7.15,NA,12.3,"Duplicate taken. Cloudy skies and warm, low turbidity. Will filter in lab."
LBEA,2024-06-28,2024-06-28T18:30:00Z,NORM,11:30:00,NA,6.98,NA,13,"Cloudy skies and warm. Very low water turbidity. Conductivity seemed exceptionally high at 76. Repeated measurement three different times at three places cleaning and resetting the probe each time, got 76 at each spot next to the sonde. Will filter in lab -AS"
